date&time,temperature (°C),humidity (%),wind_speed (km/h),precipitation
-2,93,7,1017,Light snow. Mostly cloudy.
-2,93,7,1017,Snow. Mostly cloudy.
-2,93,7,1017,Snow. Mostly cloudy.
-2,93,7,1017,Light snow. Mostly cloudy.
-2,93,9,1016,Light snow. Mostly cloudy.
-2,93,7,1016,Ice fog.
-2,93,6,1016,Ice fog.
-2,93,6,1016,Ice fog.
-2,93,6,1016,Ice fog.
-2,93,4,1016,Light snow. Ice fog.
-2,93,6,1017,Light snow. Ice fog.
-2,93,6,1017,Light snow. Ice fog.
-2,93,6,1016,Light freezing rain. Ice fog.
-2,100,7,1017,Light snow. Ice fog.
-2,100,7,1017,Light snow. Ice fog.
-1,93,6,1018,Light snow. Ice fog.
-1,93,7,1018,Light snow. Ice fog.
-1,93,9,1018,Light snow. Ice fog.
-1,93,7,1018,Light snow. Ice fog.
0,87,6,1019,Ice fog.
0,87,6,1019,Light snow. Ice fog.
0,87,6,1019,Light snow. Partly sunny.
0,87,6,1019,Light snow. Partly sunny.
0,87,6,1019,Light snow. Partly sunny.
0,93,7,1018,Light snow. Partly sunny.
1,87,7,1019,Light snow. Partly sunny.
0,87,9,1019,Light snow. Partly sunny.
0,93,7,1019,Light snow. Partly sunny.
0,93,6,1020,Drizzle. Partly sunny.
0,93,7,1020,Drizzle. More clouds than sun.
0,93,6,1021,Low clouds.
0,93,4,1021,Low clouds.
0,93,7,1021,Light snow. Mostly cloudy.
0,93,9,1022,Ice fog.
0,93,7,1022,Ice fog.
0,93,9,1022,Light snow. Ice fog.
0,100,9,1022,Ice fog.
0,100,7,1022,Ice fog.
0,100,9,1022,Ice fog.
0,100,11,1022,Ice fog.
0,100,7,1022,Ice fog.
0,100,7,1023,Ice fog.
0,100,6,1023,Ice fog.
0,100,7,1023,Light snow. Ice fog.
1,93,6,1023,Fog.
0,100,2,1023,Ice fog.
1,93,6,1023,Fog.
1,93,4,1023,Passing clouds.
1,93,4,1023,Light snow. Passing clouds.
1,93,7,1023,Fog.
1,93,11,1023,Passing clouds.
1,93,9,1023,Partly cloudy.
1,100,7,1023,Passing clouds.
1,93,7,1023,Passing clouds.
1,100,4,1024,Passing clouds.
2,93,4,1023,Passing clouds.
1,93,11,1024,Passing clouds.
0,100,7,1024,Passing clouds.
2,87,9,1024,Passing clouds.
2,87,11,1024,Passing clouds.
3,81,22,1024,Passing clouds.
3,81,22,1024,Partly sunny.
3,81,17,1024,Partly sunny.
2,87,13,1025,Partly sunny.
2,87,11,1025,Scattered clouds.
3,81,15,1025,Passing clouds.
4,75,19,1025,Passing clouds.
4,81,20,1025,Partly sunny.
4,81,17,1025,Partly sunny.
4,81,20,1024,Partly sunny.
5,76,22,1024,Partly sunny.
6,71,20,1023,Scattered clouds.
6,71,24,1023,Scattered clouds.
5,76,20,1023,Scattered clouds.
5,76,20,1023,Broken clouds.
5,76,17,1023,Partly sunny.
5,70,20,1023,Scattered clouds.
5,70,24,1023,Partly sunny.
4,75,19,1023,Passing clouds.
4,75,20,1023,Passing clouds.
4,75,22,1023,Passing clouds.
4,75,22,1023,Passing clouds.
4,75,26,1023,Passing clouds.
4,75,24,1023,Passing clouds.
4,75,26,1023,Passing clouds.
4,75,24,1023,Passing clouds.
4,75,24,1023,Passing clouds.
4,75,22,1022,Passing clouds.
4,75,22,1022,Passing clouds.
4,75,20,1022,Passing clouds.
4,75,20,1022,Passing clouds.
4,75,19,1022,Passing clouds.
4,75,19,1021,Passing clouds.
4,75,17,1021,Passing clouds.
3,81,17,1021,Passing clouds.
3,81,20,1020,Passing clouds.
3,75,17,1020,Passing clouds.
3,75,15,1020,Passing clouds.
3,75,17,1019,Passing clouds.
3,75,19,1019,Passing clouds.
3,75,20,1019,Passing clouds.
3,75,17,1018,Passing clouds.
3,75,22,1018,Passing clouds.
3,75,24,1017,Passing clouds.
3,75,26,1017,Passing clouds.
3,75,28,1017,Passing clouds.
3,75,24,1016,Passing clouds.
3,75,26,1016,Partly sunny.
2,81,26,1016,Light rain. Partly sunny.
2,81,24,1015,Light rain. Broken clouds.
2,81,20,1015,Rain. Broken clouds.
1,93,24,1014,Snow. Partly sunny.
2,87,22,1014,Light snow. Partly sunny.
3,81,22,1013,Partly sunny.
3,81,22,1013,Rain. Broken clouds.
3,87,26,1012,Rain. Broken clouds.
3,87,28,1012,Light rain. Partly sunny.
3,87,24,1012,Light rain. Low clouds.
3,93,22,1011,Light rain. Low clouds.
4,87,30,1011,Light rain. Low clouds.
4,87,33,1011,Light rain. Low clouds.
4,87,30,1011,Partly sunny.
4,87,26,1012,Light rain. Partly sunny.
5,81,22,1012,Partly sunny.
5,81,24,1012,Light rain. Partly sunny.
5,81,33,1012,Overcast.
5,81,28,1012,Overcast.
4,87,24,1012,Overcast.
4,81,28,1012,Overcast.
4,81,26,1012,Passing clouds.
4,81,17,1013,Passing clouds.
4,75,24,1013,Passing clouds.
3,81,20,1012,Passing clouds.
2,87,22,1012,Passing clouds.
2,87,17,1012,Passing clouds.
2,81,22,1011,Passing clouds.
3,75,24,1011,Clear.
3,75,19,1011,Clear.
3,70,19,1011,Clear.
3,70,22,1011,Clear.
3,70,20,1011,Clear.
2,75,15,1010,Clear.
2,75,9,1010,Clear.
2,75,13,1009,Clear.
2,75,11,1009,Clear.
2,75,15,1009,Clear.
2,75,9,1009,Clear.
3,70,15,1009,Clear.
3,70,13,1009,Clear.
3,70,15,1008,Clear.
3,70,19,1008,Clear.
4,65,20,1008,Clear.
4,65,20,1008,Clear.
4,65,19,1008,Clear.
4,65,13,1008,Sunny.
3,70,7,1008,Sunny.
3,75,6,1008,Sunny.
4,70,4,1007,Sunny.
4,70,6,1007,Passing clouds.
5,66,6,1007,Sunny.
5,66,9,1007,Sunny.
6,61,9,1006,Sunny.
7,61,9,1006,Passing clouds.
7,61,11,1005,Sunny.
7,61,13,1005,Passing clouds.
8,62,15,1004,Passing clouds.
9,58,13,1004,Passing clouds.
9,58,13,1003,Sunny.
9,58,15,1003,Sunny.
9,58,13,1003,Sunny.
9,58,9,1003,Passing clouds.
8,62,4,1003,Sunny.
8,62,11,1002,Clear.
8,62,13,1002,Clear.
7,66,15,1002,Clear.
8,62,11,1002,Passing clouds.
9,58,15,1002,Passing clouds.
9,58,19,1002,Clear.
9,58,17,1001,Clear.
8,62,17,1001,Clear.
8,62,13,1001,Passing clouds.
8,57,13,1001,Clear.
8,57,15,1000,Passing clouds.
8,57,9,1000,Passing clouds.
8,57,15,1000,Passing clouds.
9,54,11,1000,Passing clouds.
9,54,13,999,Passing clouds.
9,54,13,999,Clear.
8,57,19,999,Clear.
8,57,15,998,Passing clouds.
8,57,22,998,Passing clouds.
9,54,22,998,Passing clouds.
9,54,26,997,Passing clouds.
9,50,28,997,Clear.
9,50,26,997,Passing clouds.
9,50,30,996,Passing clouds.
9,54,26,997,Light rain. Passing clouds.
9,54,22,996,Passing clouds.
9,54,24,996,Passing clouds.
9,54,26,996,Passing clouds.
9,58,28,996,Clear.
9,58,28,996,Passing clouds.
10,58,28,996,Partly sunny.
10,62,32,996,Sprinkles. Broken clouds.
10,67,30,997,Sprinkles. Partly sunny.
10,67,30,997,Partly sunny.
10,71,30,997,Rain showers. Partly sunny.
8,93,24,999,Light rain. Partly sunny.
8,87,19,999,Partly sunny.
8,87,13,999,Partly sunny.
8,87,15,999,Light rain. Partly sunny.
8,76,24,999,Partly sunny.
8,71,32,999,Scattered clouds.
8,71,26,998,Scattered clouds.
8,71,26,999,Passing clouds.
9,62,26,999,Passing clouds.
9,62,26,998,Passing clouds.
8,71,11,998,Passing clouds.
8,71,15,998,Passing clouds.
7,76,15,997,Passing clouds.
7,81,19,997,Light rain. Passing clouds.
8,82,19,997,Light rain. Passing clouds.
8,82,19,996,Partly cloudy.
8,87,19,996,Light rain. Passing clouds.
8,87,17,995,Light rain. Partly cloudy.
9,82,20,995,Light rain. Passing clouds.
10,76,22,994,Light rain. Passing clouds.
10,76,28,993,Light rain. Passing clouds.
10,76,32,993,Light rain. Passing clouds.
10,82,28,993,Passing clouds.
10,76,26,992,Passing clouds.
10,76,30,992,Passing clouds.
10,76,32,992,Passing clouds.
10,76,30,992,Passing clouds.
10,76,30,991,Passing clouds.
10,76,32,991,Passing clouds.
10,76,30,991,Passing clouds.
10,76,32,991,Passing clouds.
10,76,26,991,Passing clouds.
10,76,30,990,Passing clouds.
10,76,30,991,Sprinkles. Passing clouds.
10,76,32,990,Passing clouds.
10,76,33,991,Partly cloudy.
10,76,30,990,Partly cloudy.
11,72,32,990,Partly cloudy.
10,76,32,990,Partly cloudy.
9,82,20,990,Light rain. Partly cloudy.
8,87,17,991,Rain. Passing clouds.
5,87,15,992,Rain. Partly sunny.
5,87,11,992,Light rain. Partly sunny.
5,87,13,993,Light rain. Partly sunny.
4,93,11,993,Light rain. Partly sunny.
4,93,9,994,Light rain. Partly sunny.
4,93,9,994,Light rain. Partly sunny.
4,93,9,995,Light rain. Partly sunny.
4,93,6,995,Light rain. Partly sunny.
5,87,7,995,Light rain. Broken clouds.
4,93,7,995,Light rain. Broken clouds.
4,93,6,995,Light rain. More clouds than sun.
4,93,11,995,Broken clouds.
4,87,11,995,Scattered clouds.
4,87,6,995,Scattered clouds.
4,87,6,995,Partly sunny.
4,93,4,995,Scattered clouds.
4,93,6,995,Passing clouds.
4,93,6,996,Broken clouds.
4,93,9,996,Passing clouds.
3,93,7,996,Passing clouds.
4,87,6,996,Passing clouds.
3,93,9,996,Passing clouds.
2,93,9,996,Passing clouds.
2,100,7,996,Passing clouds.
2,100,7,996,Passing clouds.
3,93,9,996,Passing clouds.
3,93,6,996,Passing clouds.
3,93,9,997,Passing clouds.
3,93,7,997,Passing clouds.
3,93,4,997,Passing clouds.
3,93,4,997,Passing clouds.
3,93,4,997,Passing clouds.
2,100,6,997,Passing clouds.
3,93,6,997,Passing clouds.
3,93,7,997,Passing clouds.
3,93,11,998,Passing clouds.
3,93,13,998,Passing clouds.
3,93,9,998,Passing clouds.
3,93,11,998,Passing clouds.
3,93,4,999,Passing clouds.
3,93,6,999,Passing clouds.
2,93,6,999,Passing clouds.
2,100,6,999,Passing clouds.
2,93,9,999,Passing clouds.
2,93,7,999,Clear.
1,93,11,999,Clear.
1,100,11,999,Clear.
1,100,11,999,Passing clouds.
2,93,11,999,Broken clouds.
2,93,11,999,Broken clouds.
2,93,13,999,Partly sunny.
3,93,9,999,Broken clouds.
3,93,7,999,Partly sunny.
3,93,9,999,Drizzle. Partly sunny.
3,93,9,998,Drizzle. Partly sunny.
3,93,9,998,Partly sunny.
4,87,11,998,Drizzle. Partly sunny.
4,87,11,997,Drizzle. Partly sunny.
4,93,9,997,Drizzle. Broken clouds.
4,87,7,996,Drizzle. Broken clouds.
5,87,11,996,Broken clouds.
5,87,13,996,Partly sunny.
5,87,9,995,Partly sunny.
5,81,11,995,Partly sunny.
5,81,13,995,Partly sunny.
4,87,13,995,Partly sunny.
4,87,11,995,Passing clouds.
4,87,15,994,Partly cloudy.
4,87,15,994,Partly cloudy.
4,81,9,994,Light rain. Partly cloudy.
4,87,11,994,Light rain. Passing clouds.
4,81,15,993,Passing clouds.
4,81,9,993,Partly cloudy.
4,81,13,993,Light rain. Partly cloudy.
4,81,11,993,Partly cloudy.
4,81,11,992,Light rain. Partly cloudy.
3,87,13,992,Light rain. Partly cloudy.
3,93,11,992,Light rain. Passing clouds.
3,93,11,992,Light rain. Passing clouds.
3,93,7,992,Rain. Passing clouds.
3,93,13,991,Light rain. Passing clouds.
3,93,7,991,Light rain. Passing clouds.
3,93,9,991,Light rain. Passing clouds.
3,93,13,991,Light rain. Partly cloudy.
2,93,24,991,Light rain. Partly cloudy.
1,93,22,991,Light rain. Partly cloudy.
0,100,17,991,Light snow. Partly cloudy.
1,93,19,991,Light snow. Partly cloudy.
1,93,24,992,Light snow. Passing clouds.
2,87,26,992,Light rain. Partly cloudy.
2,87,30,993,Light rain. Partly cloudy.
2,87,26,993,Light rain. Partly cloudy.
2,87,26,993,Light rain. Partly cloudy.
1,93,33,994,Light rain. Partly cloudy.
1,93,32,994,Light rain. Partly cloudy.
1,93,28,994,Light rain. Partly cloudy.
1,93,30,995,Light snow. Broken clouds.
1,93,30,995,Light snow. Broken clouds.
1,93,33,996,Snow. Partly sunny.
1,93,28,996,Snow. Broken clouds.
1,93,26,997,Snow. Broken clouds.
1,93,26,997,Light snow. Broken clouds.
2,87,24,998,Light rain. Broken clouds.
2,93,22,998,Light rain. Broken clouds.
3,87,26,999,Broken clouds.
3,87,24,999,Broken clouds.
3,87,26,999,Scattered clouds.
3,87,24,1000,Light rain. Scattered clouds.
4,75,22,1000,Scattered clouds.
4,75,20,1000,Broken clouds.
3,75,19,1001,Light rain. Partly sunny.
3,75,20,1001,Light rain. Broken clouds.
3,75,19,1001,Partly sunny.
3,70,15,1001,Partly sunny.
3,70,17,1001,Passing clouds.
2,75,24,1001,Passing clouds.
2,75,19,1001,Passing clouds.
2,70,13,1001,Passing clouds.
1,75,11,1001,Passing clouds.
1,75,9,1001,Passing clouds.
1,81,7,1001,Passing clouds.
1,75,9,1001,Passing clouds.
0,80,11,1001,Passing clouds.
0,80,9,1001,Passing clouds.
-1,86,9,1001,Passing clouds.
-1,93,6,1000,Passing clouds.
0,80,7,1000,Passing clouds.
0,80,9,1000,Partly cloudy.
0,80,7,1000,Passing clouds.
0,80,6,999,Passing clouds.
0,87,4,999,Light snow. Passing clouds.
0,87,6,999,Light snow. Passing clouds.
0,87,9,999,Light snow. Passing clouds.
0,93,4,999,Light snow. Passing clouds.
0,93,6,999,Light snow. Passing clouds.
0,93,9,999,Light snow. Partly cloudy.
0,93,9,999,Light snow. Passing clouds.
0,93,11,999,Light snow. Passing clouds.
0,93,7,999,Light snow. Partly cloudy.
0,93,7,999,Light snow. Passing clouds.
0,93,7,999,Light snow. Mostly cloudy.
0,93,7,1000,Light snow. Mostly cloudy.
0,93,7,1000,Light snow. Mostly cloudy.
0,93,6,1000,Light snow. Passing clouds.
0,93,4,1000,Light snow. Partly sunny.
0,93,4,1001,Light snow. Partly sunny.
0,93,2,1001,Snow. Low clouds.
0,93,2,1002,Snow. Mostly cloudy.
1,87,0,1002,Light snow. Broken clouds.
1,93,4,1002,Light snow. Partly sunny.
1,93,4,1003,Light snow. Partly sunny.
1,87,6,1003,Partly sunny.
1,93,7,1003,Light snow. Partly sunny.
1,93,6,1004,Light snow. Partly sunny.
2,87,9,1004,Partly sunny.
2,87,9,1004,Partly sunny.
2,93,6,1005,Light rain. Broken clouds.
2,93,9,1006,Broken clouds.
2,93,9,1006,Partly sunny.
2,87,6,1007,Partly sunny.
2,93,7,1007,Passing clouds.
1,100,4,1008,Passing clouds.
2,87,6,1008,Passing clouds.
2,87,13,1009,Passing clouds.
2,81,15,1009,Passing clouds.
1,87,13,1010,Passing clouds.
1,81,11,1010,Passing clouds.
0,87,17,1011,Passing clouds.
0,87,9,1011,Passing clouds.
-1,93,7,1012,Passing clouds.
-1,93,6,1012,Passing clouds.
-1,86,11,1012,Passing clouds.
0,87,9,1013,Passing clouds.
0,87,9,1013,Passing clouds.
0,87,11,1013,Passing clouds.
0,87,17,1013,Passing clouds.
0,87,19,1013,Passing clouds.
1,81,19,1013,Passing clouds.
1,81,20,1013,Light snow. Partly cloudy.
1,81,19,1013,Light snow. Passing clouds.
0,87,20,1013,Passing clouds.
1,81,19,1013,Light snow. Passing clouds.
1,81,19,1013,Passing clouds.
1,81,17,1013,Passing clouds.
1,81,15,1013,Passing clouds.
2,81,20,1013,Passing clouds.
2,81,30,1013,Passing clouds.
2,81,28,1013,Passing clouds.
2,81,26,1013,Scattered showers. Passing clouds.
2,81,26,1014,Scattered showers. Passing clouds.
2,81,26,1014,Snow flurries. Broken clouds.
3,75,24,1015,Snow flurries. Broken clouds.
3,75,24,1015,Broken clouds.
3,75,22,1015,Partly sunny.
3,75,22,1016,Partly sunny.
4,70,20,1016,Partly sunny.
4,70,22,1016,Scattered showers. Partly sunny.
4,70,20,1016,Snow flurries. Broken clouds.
3,81,20,1017,Snow flurries. Broken clouds.
4,75,20,1017,Snow flurries. Partly sunny.
4,75,22,1017,Snow flurries. Partly sunny.
4,75,20,1017,Partly sunny.
5,70,20,1017,Partly sunny.
5,70,20,1017,Sprinkles. Partly sunny.
4,75,24,1018,Sprinkles. Partly sunny.
4,75,20,1018,Scattered showers. Broken clouds.
4,75,19,1018,Sprinkles. Broken clouds.
4,75,15,1018,Sprinkles. Broken clouds.
4,75,15,1019,Sprinkles. Passing clouds.
4,70,15,1019,Passing clouds.
3,75,11,1019,Passing clouds.
3,70,9,1020,Passing clouds.
3,70,9,1020,Passing clouds.
2,75,9,1020,Passing clouds.
2,75,15,1020,Passing clouds.
2,75,17,1020,Passing clouds.
2,75,15,1020,Passing clouds.
1,81,19,1020,Clear.
1,81,13,1020,Clear.
1,81,11,1020,Clear.
1,81,17,1020,Clear.
1,87,17,1020,Clear.
1,87,11,1019,Clear.
0,93,11,1019,Clear.
0,93,9,1019,Clear.
1,81,11,1019,Clear.
1,81,9,1019,Clear.
1,81,7,1018,Clear.
0,87,11,1018,Clear.
0,87,11,1018,Clear.
0,87,11,1018,Clear.
0,87,13,1017,Clear.
0,87,7,1017,Clear.
0,87,9,1017,Passing clouds.
0,87,9,1016,Passing clouds.
0,87,9,1016,Light snow. Passing clouds.
0,93,9,1016,Light snow. Passing clouds.
0,93,11,1016,Light snow. Passing clouds.
0,93,11,1016,Light snow. Scattered clouds.
0,93,13,1016,Snow. Scattered clouds.
0,100,15,1015,Light snow. Broken clouds.
1,93,19,1015,Light snow. Partly sunny.
1,93,17,1015,Light snow. Partly sunny.
1,93,22,1015,Light snow. Partly sunny.
1,93,19,1015,Light snow. Partly sunny.
1,93,19,1015,Light snow. Partly sunny.
1,93,22,1014,Light snow. Partly sunny.
1,93,20,1014,Light rain. Partly sunny.
1,93,20,1013,Light rain. Partly sunny.
1,93,19,1013,Light rain. Partly sunny.
1,93,19,1013,Drizzle. Partly sunny.
1,93,19,1013,Light rain. Partly sunny.
1,93,19,1013,Light rain. Partly sunny.
1,100,19,1013,Drizzle. Partly sunny.
1,100,15,1013,Drizzle. Partly sunny.
1,100,17,1013,Passing clouds.
2,93,11,1013,Partly cloudy.
2,93,13,1013,Partly cloudy.
2,93,13,1013,Partly cloudy.
2,93,11,1013,Partly cloudy.
2,93,13,1013,Partly cloudy.
2,93,11,1013,Passing clouds.
2,93,9,1013,Light rain. Partly cloudy.
2,93,9,1014,Light rain. Partly cloudy.
2,93,11,1013,Light rain. Partly cloudy.
2,93,9,1014,Light rain. Partly cloudy.
2,93,13,1013,Light rain. Partly cloudy.
2,93,11,1013,Partly cloudy.
2,93,13,1013,Passing clouds.
2,100,15,1013,Passing clouds.
2,100,17,1013,Passing clouds.
2,100,11,1012,Mostly cloudy.
2,100,13,1012,Mostly cloudy.
2,100,13,1012,Mostly cloudy.
3,93,15,1011,Mostly cloudy.
3,93,15,1010,Mostly cloudy.
3,93,13,1010,Low clouds.
3,93,9,1009,Low clouds.
3,93,13,1009,Drizzle. Fog.
3,93,11,1008,Drizzle. Fog.
3,93,9,1008,Drizzle. Fog.
3,100,7,1007,Drizzle. Fog.
3,100,6,1006,Drizzle. Fog.
3,100,9,1006,Drizzle. Fog.
4,93,11,1005,Drizzle. Fog.
4,93,11,1005,Rain. Fog.
4,93,7,1004,Rain. Partly sunny.
4,93,7,1003,Rain. Broken clouds.
4,100,7,1003,Rain. Fog.
4,100,9,1002,Light rain. Partly sunny.
5,93,13,1001,Rain. Broken clouds.
5,93,9,1001,Drizzle. Broken clouds.
5,100,7,1001,Drizzle. Broken clouds.
5,100,15,1000,Drizzle. Fog.
6,93,11,1000,Drizzle. Partly sunny.
6,100,9,999,Drizzle. Fog.
6,100,9,999,Drizzle. Broken clouds.
6,100,9,999,Drizzle. Partly sunny.
7,93,6,999,Drizzle. Partly sunny.
7,93,9,999,Rain showers. Broken clouds.
9,94,15,1000,Sprinkles. Broken clouds.
9,94,15,1000,Partly cloudy.
11,88,22,1000,Passing clouds.
11,82,24,1001,Passing clouds.
11,82,26,1001,Passing clouds.
11,77,32,1001,Passing clouds.
11,77,20,1002,Passing clouds.
11,77,17,1002,Passing clouds.
11,77,17,1003,Passing clouds.
11,82,22,1003,Passing clouds.
11,77,19,1003,Passing clouds.
11,77,17,1003,Passing clouds.
10,82,15,1003,Passing clouds.
10,82,20,1003,Passing clouds.
10,82,19,1003,Passing clouds.
10,82,24,1003,Passing clouds.
10,76,19,1002,Passing clouds.
10,76,19,1002,Passing clouds.
10,76,13,1002,Passing clouds.
10,76,11,1001,Light rain. Passing clouds.
9,94,11,999,Light rain. Partly cloudy.
9,94,15,998,Rain. Passing clouds.
9,94,19,997,Light rain. Partly cloudy.
9,94,19,996,Light rain. Partly cloudy.
9,100,17,996,Light rain. Partly cloudy.
9,100,20,995,Light rain. Partly cloudy.
9,100,22,994,Light rain. Partly cloudy.
9,100,22,993,Rain. Passing clouds.
10,88,39,994,Light rain. Partly cloudy.
9,87,28,995,Rain. Partly sunny.
9,87,32,995,Light rain. Broken clouds.
9,87,24,996,Light rain. Partly sunny.
9,87,30,996,Light rain. Broken clouds.
10,76,30,996,Broken clouds.
10,76,33,996,Scattered clouds.
10,71,33,997,Scattered clouds.
11,67,39,997,Scattered clouds.
11,67,32,998,Partly sunny.
11,67,24,998,Broken clouds.
11,67,33,997,Broken clouds.
11,67,35,997,Broken clouds.
11,67,35,997,Scattered showers. Broken clouds.
11,67,28,997,Sprinkles. Broken clouds.
11,67,24,997,Partly sunny.
11,67,33,997,Partly sunny.
11,67,32,997,Partly sunny.
10,67,28,997,Scattered showers. Broken clouds.
9,71,30,998,Passing clouds.
8,76,24,998,Passing clouds.
8,76,20,998,Passing clouds.
8,76,22,998,Passing clouds.
8,76,19,999,Partly cloudy.
8,82,19,999,Passing clouds.
8,82,17,999,Sprinkles. Partly cloudy.
8,87,15,999,Sprinkles. Partly cloudy.
7,93,15,1000,Scattered showers. Passing clouds.
8,87,20,1000,Sprinkles. Passing clouds.
8,82,20,1000,Passing clouds.
9,71,24,1000,Passing clouds.
9,71,24,1000,Passing clouds.
8,76,26,1000,Passing clouds.
8,76,28,1000,Partly cloudy.
8,76,24,1000,Passing clouds.
8,71,20,1000,Passing clouds.
8,71,20,1001,Passing clouds.
7,76,19,1000,Passing clouds.
8,76,17,1001,Sprinkles. Partly cloudy.
7,81,19,1000,Sprinkles. Passing clouds.
7,81,15,1000,Passing clouds.
7,81,17,1000,Passing clouds.
7,87,20,1000,Light rain. Partly cloudy.
7,87,15,1000,Light rain. Partly cloudy.
7,87,15,1000,Light rain. Partly cloudy.
7,93,19,1000,Light rain. Partly cloudy.
7,93,20,1000,Light rain. Broken clouds.
7,93,19,1000,Drizzle. Partly sunny.
7,93,15,1000,Drizzle. Partly sunny.
4,87,28,1000,Drizzle. Broken clouds.
2,93,32,1001,Rain. Broken clouds.
2,93,26,1001,Light rain. More clouds than sun.
2,87,20,1001,Light rain. More clouds than sun.
1,93,22,1001,Light snow. Mostly cloudy.
1,93,19,1001,Light snow. Mostly cloudy.
1,93,20,1000,Light snow. Mostly cloudy.
2,87,22,1000,Light snow. Partly sunny.
2,87,20,1000,Light snow. Partly sunny.
1,93,19,999,Snow. Mostly cloudy.
1,93,17,999,Snow. Mostly cloudy.
1,93,19,999,Snow. Mostly cloudy.
1,93,19,999,Snow. More clouds than sun.
1,93,19,999,Light snow. Overcast.
1,93,20,999,Light snow. Overcast.
1,93,19,1000,Light snow. Mostly cloudy.
1,93,24,1000,Light snow. Mostly cloudy.
1,93,22,1000,Light snow. Overcast.
1,93,20,1000,Light snow. Mostly cloudy.
1,93,22,1000,Light snow. Mostly cloudy.
1,93,24,1000,Light snow. Mostly cloudy.
1,93,19,1000,Light snow. Mostly cloudy.
1,93,19,1001,Light snow. Mostly cloudy.
1,93,20,1001,Light snow. Mostly cloudy.
1,87,22,1001,Light snow. Mostly cloudy.
1,87,20,1001,Light snow. Passing clouds.
1,87,22,1001,Light snow. Passing clouds.
1,87,19,1001,Light snow. Passing clouds.
0,93,19,1001,Light snow. Passing clouds.
1,87,19,1001,Partly cloudy.
1,87,19,1002,Passing clouds.
1,81,17,1002,Passing clouds.
1,81,17,1002,Passing clouds.
0,87,19,1002,Passing clouds.
1,81,17,1002,Passing clouds.
0,87,15,1002,Passing clouds.
0,87,17,1002,Passing clouds.
0,80,19,1002,Passing clouds.
0,80,19,1002,Passing clouds.
0,80,19,1003,Passing clouds.
0,80,19,1003,Passing clouds.
0,80,17,1003,Passing clouds.
0,80,17,1003,Passing clouds.
0,80,19,1003,Partly sunny.
0,80,13,1004,Partly sunny.
0,80,15,1004,Partly sunny.
0,80,11,1004,Partly sunny.
0,80,9,1003,Overcast.
0,80,11,1004,Overcast.
0,80,13,1004,Overcast.
1,81,11,1004,Overcast.
1,81,13,1003,Partly sunny.
1,81,13,1003,Partly sunny.
2,75,15,1003,Partly sunny.
2,75,13,1003,Partly sunny.
2,75,17,1002,Partly sunny.
2,75,15,1002,Partly sunny.
2,81,17,1001,Partly sunny.
2,81,13,1001,Partly sunny.
2,81,17,1001,Partly sunny.
2,81,17,1001,Partly sunny.
2,81,15,1000,Passing clouds.
2,81,15,1000,Passing clouds.
2,81,15,999,Light snow. Passing clouds.
1,87,15,999,Light snow. Passing clouds.
1,93,15,999,Light rain. Passing clouds.
1,93,13,998,Light rain. Partly cloudy.
1,93,17,998,Light rain. Partly cloudy.
1,93,17,997,Light rain. Partly cloudy.
1,93,17,997,Light rain. Passing clouds.
1,100,13,997,Passing clouds.
1,93,17,996,Passing clouds.
1,100,15,996,Passing clouds.
1,100,17,995,Passing clouds.
2,93,17,995,Passing clouds.
2,93,17,994,Passing clouds.
2,93,17,994,Passing clouds.
2,93,19,994,Passing clouds.
2,93,17,993,Passing clouds.
2,93,17,993,Passing clouds.
2,93,17,993,Light rain. Passing clouds.
2,93,15,993,Light rain. Passing clouds.
2,93,17,993,Light rain. Passing clouds.
2,93,17,992,Light rain. Passing clouds.
2,93,17,992,Light rain. Passing clouds.
2,93,17,992,Light rain. Passing clouds.
2,93,17,992,Light rain. Passing clouds.
2,93,13,992,Light rain. Passing clouds.
2,93,15,992,Light rain. Passing clouds.
2,93,13,992,Light rain. Partly sunny.
2,93,15,992,Light rain. Partly sunny.
3,93,13,992,Drizzle. Partly sunny.
3,93,13,993,Drizzle. Partly sunny.
